idx	v_val	p_in	p_out	v_vec	time
1414	0.39355133461337666	[0.12, 0.29999999999999993, 0.01]	[1.00000000e+00 2.38262423e-16 0.00000000e+00]	"[4.24402262e-16 0.00000000e+00 4.99146143e-16 5.08585618e-04
 0.00000000e+00 9.99491414e-01 1.65457394e-15]"	14.43774700164795
1415	0.39427928367510023	[0.12, 0.29999999999999993, 0.02]	[1.00000000e+00 1.88447809e-16 3.74335590e-16]	"[1.42434279e-20 3.56049076e-20 3.83559614e-20 1.09214403e-03
 1.54563566e-20 9.98907855e-01 9.03813371e-21]"	12.833078622817993
1416	0.39354571137547256	[0.12, 0.30999999999999994, 0.0]	[9.99995317e-01 0.00000000e+00 3.21168639e-16]	"[6.47502987e-17 2.84110693e-16 1.16681112e-16 2.97434668e-03
 9.97707106e-17 9.97025653e-01 6.60824953e-17]"	17.042696714401245
1417	0.3942719390631236	[0.12, 0.30999999999999994, 0.01]	[1.00000000e+00 2.05682222e-16 1.07085897e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 3.51589173e-03
 7.71095092e-16 9.96484108e-01 0.00000000e+00]"	24.113508462905884
1418	0.39483866815412333	[0.12, 0.30999999999999994, 0.02]	[1.00000000e+00 2.21645176e-16 0.00000000e+00]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 3.88510421e-03
 0.00000000e+00 9.96114896e-01 1.41575947e-16]"	11.551558017730713
1419	0.39425666061990977	[0.12, 0.3199999999999999, 0.0]	[0.99999797 0.         0.        ]	"[7.02162021e-17 1.70809823e-19 1.75545264e-18 5.94369993e-03
 0.00000000e+00 9.94056301e-01 6.34257807e-18]"	39.46907711029053
1420	0.3948223492303783	[0.12, 0.3199999999999999, 0.01]	[9.99999768e-01 6.65433457e-16 7.50676104e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 6.29990383e-03
 0.00000000e+00 9.93700096e-01 2.35981344e-16]"	12.61671233177185
1421	0.39522932335729266	[0.12, 0.3199999999999999, 0.02]	[9.99999687e-01 0.00000000e+00 2.18271915e-16]	"[0.00000000e+00 4.27852301e-17 0.00000000e+00 6.48387377e-03
 0.00000000e+00 9.93516126e-01 0.00000000e+00]"	17.189200401306152
1422	0.39479815038340255	[0.12, 0.32999999999999985, 0.0]	[1.00000000e+00 1.25519214e-16 0.00000000e+00]	"[7.23703287e-17 0.00000000e+00 0.00000000e+00 8.75537737e-03
 0.00000000e+00 9.91244623e-01 0.00000000e+00]"	15.408287286758423
1423	0.39520473842860226	[0.12, 0.32999999999999985, 0.01]	[1.00000000e+00 9.99504116e-17 1.09204168e-16]	"[1.70928863e-16 2.77555756e-16 0.00000000e+00 8.95070061e-03
 0.00000000e+00 9.91049299e-01 4.93149659e-17]"	10.537310361862183
1424	0.39545324708599333	[0.12, 0.32999999999999985, 0.02]	[9.99998913e-01 1.29131391e-16 0.00000000e+00]	"[8.79411158e-18 3.72983390e-17 1.90029214e-17 8.90933011e-03
 7.59959837e-16 9.91090669e-01 1.92925944e-20]"	9.675666570663452
1425	0.39517232321723617	[0.12, 0.33999999999999986, 0.0]	[9.99998094e-01 0.00000000e+00 1.11022302e-16]	"[0.00000000e+00 7.18196543e-18 0.00000000e+00 1.13445846e-02
 8.52812221e-16 9.88655415e-01 7.12335070e-17]"	12.79569149017334
1426	0.3954210753773679	[0.12, 0.33999999999999986, 0.01]	[1.00000000e+00 1.39877680e-17 5.55111512e-17]	"[6.83450088e-16 0.00000000e+00 3.44642018e-16 1.13167713e-02
 0.00000000e+00 9.88683229e-01 0.00000000e+00]"	9.638006448745728
1427	0.39551224763527726	[0.12, 0.33999999999999986, 0.02]	[1. 0. 0.]	"[8.11440195e-16 4.36391667e-16 4.66381348e-16 1.11463200e-02
 0.00000000e+00 9.88853680e-01 0.00000000e+00]"	11.693336009979248
1428	0.3953811241939743	[0.12, 0.34999999999999987, 0.0]	[9.99998996e-01 0.00000000e+00 5.38260020e-16]	"[3.20533688e-18 0.00000000e+00 0.00000000e+00 1.37458943e-02
 5.61065301e-16 9.86254106e-01 0.00000000e+00]"	12.576321125030518
1429	0.3954731484630775	[0.12, 0.34999999999999987, 0.01]	[1. 0. 0.]	"[4.06210434e-15 1.69814100e-15 5.29437558e-15 1.35446938e-02
 1.89140168e-13 9.86455306e-01 0.00000000e+00]"	15.967154026031494
1430	0.39540795936569606	[0.12, 0.34999999999999987, 0.02]	[1. 0. 0.]	"[5.15864242e-15 3.89885453e-15 3.52972102e-15 1.31939401e-02
 3.69410564e-13 9.86806060e-01 0.00000000e+00]"	9.144616842269897
1431	0.3954263153025055	[0.12, 0.3599999999999999, 0.0]	[1. 0. 0.]	"[0.         0.         0.         0.01597241 0.         0.98402759
 0.        ]"	10.63985538482666
1432	0.39536256878352277	[0.12, 0.3599999999999999, 0.01]	[1.00000000e+00 4.58424399e-16 0.00000000e+00]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.55814755e-02
 0.00000000e+00 9.84418525e-01 4.82938546e-16]"	10.858020782470703
1433	0.39514185047602346	[0.12, 0.3599999999999999, 0.02]	[0.9999971 0.        0.       ]	"[0.00000000e+00 2.38537590e-20 2.38537590e-20 1.50670033e-02
 2.86245108e-20 9.84932997e-01 2.62016946e-16]"	10.188076496124268
1434	0.39530948690879797	[0.12, 0.3699999999999999, 0.0]	[9.99998261e-01 4.31685723e-16 2.15776975e-16]	"[0.00000000e+00 2.69873321e-15 3.95862240e-15 1.79870274e-02
 9.22377121e-13 9.82012973e-01 2.82932794e-14]"	9.91527509689331
1435	0.3950907859412126	[0.12, 0.3699999999999999, 0.01]	[9.99995559e-01 2.03316872e-16 2.15714625e-16]	"[0.00000000e+00 1.30480750e-16 0.00000000e+00 1.74284826e-02
 0.00000000e+00 9.82571517e-01 0.00000000e+00]"	11.778815031051636
1436	0.3947152341288228	[0.12, 0.3699999999999999, 0.02]	[9.99999889e-01 1.05936635e-15 4.32879335e-16]	"[5.21228227e-16 1.21815626e-16 1.97205867e-16 1.67467767e-02
 3.28139568e-16 9.83253223e-01 1.28729523e-19]"	10.265443563461304
1437	0.3950320703560435	[0.12, 0.3799999999999999, 0.0]	[1.00000000e+00 4.51565227e-17 2.73010972e-16]	"[2.86554579e-20 0.00000000e+00 0.00000000e+00 1.98363432e-02
 0.00000000e+00 9.80163657e-01 3.43815384e-16]"	11.326231002807617
1438	0.39465909633459384	[0.12, 0.3799999999999999, 0.01]	[9.99995434e-01 1.71017156e-16 0.00000000e+00]	"[2.23105272e-16 1.14576019e-16 2.41248351e-16 1.91419105e-02
 0.00000000e+00 9.80858089e-01 0.00000000e+00]"	9.574506282806396
1439	0.3941292769211876	[0.12, 0.3799999999999999, 0.02]	[1. 0. 0.]	"[0.00000000e+00 4.91178319e-17 7.27935678e-17 1.82532578e-02
 5.86271496e-16 9.81746742e-01 7.19720740e-17]"	11.684211492538452
1440	0.39459534536832286	[0.12, 0.3899999999999999, 0.0]	[9.99999019e-01 1.93559283e-16 5.46304618e-16]	"[1.17308711e-16 2.44430800e-16 3.05864123e-16 2.15157611e-02
 1.73320697e-15 9.78484239e-01 2.83460541e-17]"	10.689732551574707
1441	0.39406865137816594	[0.12, 0.3899999999999999, 0.01]	[1.00000000e+00 2.70293338e-16 5.40184391e-17]	"[4.66342225e-16 1.95882616e-17 2.12801729e-16 2.06331180e-02
 3.76899863e-15 9.79366882e-01 9.34786775e-18]"	10.244565963745117
1442	0.3933850061352291	[0.12, 0.3899999999999999, 0.02]	[1.00000000e+00 2.04188702e-16 2.19000691e-16]	"[0.         0.         0.         0.01958876 0.         0.98041124
 0.        ]"	23.58865213394165
1443	0.3940004489391817	[0.12, 0.3999999999999998, 0.0]	[9.99999080e-01 1.76225643e-16 0.00000000e+00]	"[3.37691030e-16 1.98860001e-17 1.13787934e-16 2.30097828e-02
 9.65900634e-17 9.76990217e-01 0.00000000e+00]"	8.503385782241821
1444	0.39332046568967943	[0.12, 0.3999999999999998, 0.01]	[0.99999743 0.         0.        ]	"[2.47125952e-16 2.03606060e-16 1.95964231e-16 2.19698323e-02
 2.00381509e-15 9.78030168e-01 1.82142855e-19]"	11.180009126663208
1445	0.3924833155503725	[0.12, 0.3999999999999998, 0.02]	[0.9999987 0.        0.       ]	"[1.96784122e-15 2.59964002e-17 4.96973848e-17 2.07450294e-02
 6.92925884e-15 9.79254971e-01 2.51576240e-16]"	15.558865785598755
1446	0.39324838225894154	[0.12, 0.4099999999999998, 0.0]	[1.00000000e+00 2.27477085e-16 0.00000000e+00]	"[0.00000000e+00 3.73020369e-17 0.00000000e+00 2.43381177e-02
 0.00000000e+00 9.75661882e-01 0.00000000e+00]"	11.159624338150024
1447	0.39241542249995753	[0.12, 0.4099999999999998, 0.01]	[9.99999848e-01 1.08301169e-16 0.00000000e+00]	"[3.93036946e-16 1.98179164e-16 3.08270887e-16 2.30827106e-02
 2.11320205e-16 9.76917289e-01 3.16207787e-22]"	9.71379017829895
1448	0.3914249705635027	[0.12, 0.4099999999999998, 0.02]	[9.99998519e-01 3.35951888e-16 0.00000000e+00]	"[2.50405969e-16 1.37085795e-16 8.46846367e-17 2.17457817e-02
 0.00000000e+00 9.78254218e-01 0.00000000e+00]"	11.834441661834717
1449	0.3923400163962688	[0.12, 0.4199999999999998, 0.0]	[9.99998253e-01 3.25441023e-16 0.00000000e+00]	"[4.66946792e-16 1.45469765e-17 3.11941335e-16 2.55013515e-02
 0.00000000e+00 9.74498648e-01 0.00000000e+00]"	10.798896312713623
1450	0.3913542741643378	[0.12, 0.4199999999999998, 0.01]	[1.00000000e+00 9.76331311e-17 2.16466083e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.41207756e-02
 0.00000000e+00 9.75879224e-01 9.77394353e-17]"	13.089148044586182
1451	0.3902106135753687	[0.12, 0.4199999999999998, 0.02]	[1.00000000e+00 3.70581644e-16 2.16295526e-16]	"[3.47661260e-16 1.51779462e-16 1.58346242e-16 2.26025486e-02
 7.21537753e-17 9.77397451e-01 1.80897413e-16]"	11.565517902374268
1452	0.39127609871776364	[0.12, 0.4299999999999998, 0.0]	[9.99995856e-01 3.42331537e-17 0.00000000e+00]	"[0.00000000e+00 1.11677765e-16 2.84054351e-17 2.64439571e-02
 5.55110467e-17 9.73556043e-01 1.16292532e-16]"	10.719095230102539
1453	0.39013765814393336	[0.12, 0.4299999999999998, 0.01]	[1. 0. 0.]	"[2.79697485e-17 9.85255332e-18 1.86094665e-16 2.49727965e-02
 1.66207100e-15 9.75027203e-01 0.00000000e+00]"	10.635214567184448
1454	0.38884076540522805	[0.12, 0.4299999999999998, 0.02]	[9.99999041e-01 3.19452210e-16 1.08183163e-16]	"[2.71529596e-15 1.93460694e-15 2.05582270e-15 2.32289470e-02
 6.22068927e-14 9.76771053e-01 1.34222344e-15]"	10.526717185974121
1455	0.3900572505167013	[0.12, 0.43999999999999984, 0.0]	[1.00000000e+00 2.07289252e-16 2.71031207e-16]	"[7.88845533e-16 2.99439603e-16 5.75333425e-16 2.72939476e-02
 1.72893333e-15 9.72706052e-01 0.00000000e+00]"	9.60966157913208
1456	0.3887660861902395	[0.12, 0.43999999999999984, 0.01]	[0.99999955 0.         0.        ]	"[3.06660574e-16 4.05770185e-16 3.72112064e-16 2.55938360e-02
 6.10209987e-16 9.74406164e-01 3.68727641e-16]"	21.9334659576416
1457	0.38731583548830817	[0.12, 0.43999999999999984, 0.02]	[1. 0. 0.]	"[5.81830268e-16 0.00000000e+00 9.94371133e-16 2.38113056e-02
 0.00000000e+00 9.76188694e-01 8.91769745e-16]"	13.462465047836304
1458	0.3886839850980704	[0.12, 0.44999999999999984, 0.0]	[9.99998849e-01 2.92431932e-17 0.00000000e+00]	"[0.00000000e+00 9.99606257e-17 1.07255140e-15 2.80307021e-02
 0.00000000e+00 9.71969298e-01 1.38188022e-15]"	12.07473611831665
1459	0.3872399589503044	[0.12, 0.44999999999999984, 0.01]	[9.99998259e-01 2.27286670e-16 0.00000000e+00]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.61218639e-02
 2.49494969e-14 9.73878136e-01 1.68060551e-14]"	12.091255187988281
1460	0.38563609906748647	[0.12, 0.44999999999999984, 0.02]	[9.99998963e-01 2.15224316e-17 0.00000000e+00]	"[0.00000000e+00 2.56457675e-16 0.00000000e+00 2.40522899e-02
 9.11844815e-15 9.75947710e-01 5.91264583e-17]"	12.357540845870972
1461	0.3871566870688148	[0.12, 0.45999999999999985, 0.0]	[0.99999887 0.         0.        ]	"[5.57083160e-16 2.41793312e-16 4.42891477e-16 2.84570255e-02
 1.34002719e-15 9.71542974e-01 3.34041727e-16]"	20.46365237236023
1462	0.3855595579623499	[0.12, 0.45999999999999985, 0.01]	[0.99999822 0.         0.        ]	"[2.41765479e-16 2.95152683e-16 1.82248522e-16 2.64186898e-02
 2.68730090e-16 9.73581310e-01 2.92779796e-16]"	16.523907899856567
1463	0.3838017446112256	[0.12, 0.45999999999999985, 0.02]	[1. 0. 0.]	"[5.40087429e-17 0.00000000e+00 0.00000000e+00 2.42143307e-02
 0.00000000e+00 9.75785669e-01 0.00000000e+00]"	11.690602779388428
1464	0.3854756431343961	[0.12, 0.46999999999999986, 0.0]	[9.99998164e-01 3.51205928e-16 0.00000000e+00]	"[3.98857173e-16 1.62774979e-16 2.43351677e-16 2.87875155e-02
 1.61572972e-15 9.71212485e-01 0.00000000e+00]"	11.114895820617676
1465	0.38372505663203094	[0.12, 0.46999999999999986, 0.01]	[9.99999127e-01 2.32299493e-16 4.93038066e-32]	"[3.13818163e-16 1.16408500e-16 0.00000000e+00 2.65661162e-02
 0.00000000e+00 9.73433884e-01 0.00000000e+00]"	11.448646068572998
1466	0.38181283050916076	[0.12, 0.46999999999999986, 0.02]	[0.99999198 0.         0.        ]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.42285575e-02
 0.00000000e+00 9.75771442e-01 3.45377180e-14]"	9.170434713363647
1467	0.38364101873623097	[0.12, 0.47999999999999976, 0.0]	[9.99998211e-01 5.29400354e-16 3.79771163e-16]	"[1.72552987e-20 2.44164864e-16 1.60054315e-16 2.89462696e-02
 5.06354184e-16 9.71053730e-01 0.00000000e+00]"	11.455445289611816
1468	0.3817365160725536	[0.12, 0.47999999999999976, 0.01]	[9.99998595e-01 1.23767062e-16 0.00000000e+00]	"[2.81180609e-15 1.86445244e-15 1.99504190e-15 2.64812410e-02
 4.91245033e-13 9.73518759e-01 0.00000000e+00]"	9.556333065032959
1469	0.37966930097404405	[0.12, 0.47999999999999976, 0.02]	[1.00000000e+00 1.57122744e-16 2.16451011e-16]	"[0.         0.         0.         0.02398496 0.         0.97601504
 0.        ]"	11.857834339141846
1470	0.3816528705720074	[0.12, 0.48999999999999977, 0.0]	[1.00000000e+00 2.06613274e-16 3.25512020e-16]	"[0.00000000e+00 3.26117312e-20 0.00000000e+00 2.89119869e-02
 3.42113344e-13 9.71088013e-01 0.00000000e+00]"	15.154442310333252
1471	0.37959387620930835	[0.12, 0.48999999999999977, 0.01]	[0.99999848 0.         0.        ]	"[3.60822483e-16 8.60259767e-17 2.22044605e-16 2.63717739e-02
 1.11022302e-16 9.73628226e-01 5.72877840e-17]"	12.237895965576172
1472	0.37737099650606926	[0.12, 0.48999999999999977, 0.02]	[1.00000000e+00 0.00000000e+00 6.25589767e-17]	"[0.00000000e+00 0.00000000e+00 3.79152095e-18 2.35873557e-02
 5.39024256e-16 9.76412644e-01 0.00000000e+00]"	10.336601257324219
1473	0.3795111448695808	[0.12, 0.4999999999999998, 0.0]	[1.00000000e+00 0.00000000e+00 2.16986709e-16]	"[0.00000000e+00 3.93484347e-17 1.47587810e-17 2.87193216e-02
 0.00000000e+00 9.71280678e-01 0.00000000e+00]"	10.900081396102905
1474	0.3772969787329729	[0.12, 0.4999999999999998, 0.01]	[1.0000000e+00 3.7210913e-16 4.3335679e-16]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.59972902e-02
 0.00000000e+00 9.74002710e-01 1.80118052e-16]"	12.576846837997437
1475	0.3749176360628983	[0.12, 0.4999999999999998, 0.02]	[1. 0. 0.]	"[6.94502619e-16 2.58863727e-16 3.75979748e-16 2.30199154e-02
 8.01812716e-15 9.76980085e-01 0.00000000e+00]"	11.259677171707153
1476	0.3457571892409304	[0.13, 0.1, 0.0]	[5.90500894e-01 2.35455157e-17 0.00000000e+00]	"[0.         0.         0.         0.         0.44782321 0.55217679
 0.        ]"	8.458539962768555
1477	0.35058997371790324	[0.13, 0.1, 0.01]	[5.97817706e-01 4.23637255e-17 0.00000000e+00]	"[7.84890839e-17 0.00000000e+00 1.15188664e-16 2.17024870e-16
 4.19173063e-01 5.80826937e-01 0.00000000e+00]"	8.719667911529541
1478	0.35514902741331145	[0.13, 0.1, 0.02]	[0.60518197 0.         0.        ]	"[2.50720891e-16 0.00000000e+00 2.27722094e-16 1.69683747e-16
 3.91991339e-01 6.08008661e-01 2.69780660e-16]"	9.172627925872803
1479	0.3509955311546337	[0.13, 0.11, 0.0]	[6.01237697e-01 0.00000000e+00 4.93038066e-32]	"[1.51477932e-16 2.42310364e-18 7.04216294e-17 8.45989554e-17
 4.06347876e-01 5.93652124e-01 0.00000000e+00]"	9.754655361175537
1480	0.35552758168066273	[0.13, 0.11, 0.01]	[6.08649762e-01 4.04588566e-17 0.00000000e+00]	"[1.34384113e-19 1.27401805e-19 1.00125974e-19 5.29117636e-20
 3.79740137e-01 6.20259863e-01 7.11789679e-20]"	9.420466184616089
1481	0.35980255389741617	[0.13, 0.11, 0.02]	[0.61584877 0.         0.        ]	"[7.21165452e-17 8.57139503e-18 3.21174850e-17 9.36914443e-17
 3.55380219e-01 6.44619781e-01 0.00000000e+00]"	10.901049852371216
1482	0.35589006633713133	[0.13, 0.12, 0.0]	[0.61222543 0.         0.        ]	"[1.61419523e-19 2.61903692e-20 2.57379927e-20 7.56721017e-20
 3.67463543e-01 6.32536457e-01 1.72212116e-20]"	11.832252740859985
1483	0.3601413435085037	[0.13, 0.12, 0.01]	[6.19583809e-01 4.22576725e-17 2.71390522e-16]	"[1.61028893e-16 1.33527505e-16 1.56882939e-17 1.30887281e-09
 3.43290475e-01 6.56709523e-01 5.91159854e-17]"	10.64660358428955
1484	0.3641495534748478	[0.13, 0.12, 0.02]	[6.26693637e-01 2.18223860e-17 0.00000000e+00]	"[0.         0.         0.         0.         0.32126691 0.67873309
 0.        ]"	9.239575147628784
1485	0.3604649410836235	[0.13, 0.13, 0.0]	[6.23313617e-01 0.00000000e+00 2.70995459e-16]	"[5.83514562e-16 0.00000000e+00 1.36190438e-17 0.00000000e+00
 3.31577744e-01 6.68422256e-01 1.18345047e-20]"	9.963183164596558
1486	0.3644522774401486	[0.13, 0.13, 0.01]	[6.30648611e-01 2.11922312e-16 0.00000000e+00]	"[6.94284278e-17 2.37566642e-17 0.00000000e+00 1.48619944e-17
 3.09557519e-01 6.90442481e-01 8.16911086e-17]"	8.249586582183838
1487	0.3682084663062476	[0.13, 0.13, 0.02]	[0.63778378 0.         0.        ]	"[1.30355921e-16 4.49087083e-17 1.00052502e-16 0.00000000e+00
 2.89354667e-01 7.10645333e-01 1.45146681e-16]"	9.759514808654785
1488	0.36474057763344053	[0.13, 0.13999999999999999, 0.0]	[0.63475006 0.         0.        ]	"[1.11788730e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.97802334e-01 7.02197666e-01 2.14630217e-16]"	8.326955795288086
1489	0.3684783349129838	[0.13, 0.13999999999999999, 0.01]	[6.41805692e-01 3.09418349e-18 0.00000000e+00]	"[5.27836148e-16 0.00000000e+00 1.38691740e-16 1.69419222e-16
 2.78477246e-01 7.21522754e-01 4.47423103e-16]"	7.79533839225769
1490	0.37199514876280004	[0.13, 0.13999999999999999, 0.02]	[6.49197097e-01 0.00000000e+00 4.02486954e-16]	"[9.03525314e-20 8.81743428e-20 7.64944323e-20 1.15864588e-19
 2.59410145e-01 7.40589855e-01 7.40778662e-20]"	10.892662763595581
1491	0.3687344214253687	[0.13, 0.14999999999999997, 0.0]	[6.46346898e-01 0.00000000e+00 2.68610326e-16]	"[6.26175999e-17 4.12791438e-16 7.27620421e-16 7.61275803e-20
 2.66633692e-01 7.33366308e-01 5.88261905e-20]"	8.578001499176025
1492	0.37223489840038904	[0.13, 0.14999999999999997, 0.01]	[6.53692939e-01 9.56944947e-17 0.00000000e+00]	"[7.84134990e-17 6.26209640e-17 1.08661962e-16 2.93619210e-16
 2.48359096e-01 7.51640962e-01 1.52904410e-16]"	12.547456741333008
1493	0.3755233557359201	[0.13, 0.14999999999999997, 0.02]	[6.60776067e-01 9.62328152e-16 2.67205512e-16]	"[9.70889875e-17 7.05789662e-17 1.00208858e-16 2.17638474e-17
 2.31755636e-01 7.68244347e-01 1.85827066e-16]"	9.237158060073853
1494	0.37246153507344626	[0.13, 0.15999999999999998, 0.0]	[6.58363229e-01 4.69827372e-16 0.00000000e+00]	"[0.00000000e+00 1.69485780e-16 0.00000000e+00 7.06442167e-17
 2.37302837e-01 7.62697163e-01 2.78969427e-16]"	16.00276780128479
1495	0.3757354929343853	[0.13, 0.15999999999999998, 0.01]	[0.66573348 0.         0.        ]	"[6.05024809e-17 1.49146732e-16 1.88651656e-17 8.90066290e-17
 2.20698348e-01 7.79301652e-01 0.00000000e+00]"	17.10505509376526
1496	0.37880509063213064	[0.13, 0.15999999999999998, 0.02]	[6.72623405e-01 7.88002358e-17 2.93884098e-16]	"[0.         0.         0.         0.         0.20606239 0.79393761
 0.        ]"	10.849770784378052
1497	0.3759350314913964	[0.13, 0.16999999999999998, 0.0]	[0.67049839 0.         0.        ]	"[1.93556230e-16 8.35180506e-17 1.13472618e-16 1.32056623e-16
 2.10486882e-01 7.89513118e-01 0.00000000e+00]"	12.580811977386475
1498	0.3789917772444738	[0.13, 0.16999999999999998, 0.01]	[0.67823425 0.         0.        ]	"[1.11628490e-19 4.77778809e-17 1.67713432e-16 0.00000000e+00
 1.94749054e-01 8.05250945e-01 8.60590594e-18]"	10.400777578353882
1499	0.3818509032654787	[0.13, 0.16999999999999998, 0.02]	[6.85310533e-01 2.90055887e-16 0.00000000e+00]	"[2.88067611e-16 0.00000000e+00 2.40702427e-16 0.00000000e+00
 1.81215112e-01 8.18784888e-01 0.00000000e+00]"	38.36700105667114
1500	0.37916633483821394	[0.13, 0.17999999999999997, 0.0]	[6.83761626e-01 1.04671011e-15 1.32593212e-16]	"[2.00652082e-16 1.67636291e-16 3.35508520e-15 4.22787188e-15
 1.84111910e-01 8.15888090e-01 0.00000000e+00]"	14.065027713775635
1501	0.38201411303891497	[0.13, 0.17999999999999997, 0.01]	[6.91166801e-01 0.00000000e+00 1.32301072e-16]	"[6.22125441e-17 8.82173093e-17 6.61643282e-17 8.82269164e-17
 1.70610201e-01 8.29389784e-01 2.21030841e-17]"	19.055540323257446
1502	0.38467015954921013	[0.13, 0.17999999999999997, 0.02]	[6.98389400e-01 0.00000000e+00 5.28132924e-16]	"[9.16739852e-16 1.31572655e-16 2.52848731e-16 8.94996513e-16
 1.58229609e-01 8.41770391e-01 0.00000000e+00]"	14.87260365486145
1503	0.38216561146457484	[0.13, 0.18999999999999995, 0.0]	[0.69731596 0.         0.        ]	"[5.93312989e-17 3.80619257e-17 6.40799441e-17 6.77997300e-17
 1.60023410e-01 8.39976590e-01 8.61780696e-17]"	18.65164279937744
1504	0.384811633756304	[0.13, 0.18999999999999995, 0.01]	[7.04798097e-01 5.53575746e-16 0.00000000e+00]	"[1.38692733e-16 3.41454723e-18 1.57842253e-16 1.60932076e-17
 1.47863382e-01 8.52136618e-01 0.00000000e+00]"	16.698023796081543
1505	0.38727114762796716	[0.13, 0.18999999999999995, 0.02]	[0.71190516 0.         0.        ]	"[0.00000000e+00 3.51578550e-17 0.00000000e+00 0.00000000e+00
 1.37012565e-01 8.62987435e-01 0.00000000e+00]"	13.892196655273438
1506	0.3849418119690471	[0.13, 0.19999999999999996, 0.0]	[0.71144025 0.         0.        ]	"[2.52345393e-16 4.83987224e-16 0.00000000e+00 8.90901236e-14
 1.37699580e-01 8.62300420e-01 3.66862815e-15]"	11.571527481079102
1507	0.3873925936435369	[0.13, 0.19999999999999996, 0.01]	[0.72020891 0.         0.        ]	"[6.20225251e-16 7.07879616e-17 0.00000000e+00 0.00000000e+00
 1.25150719e-01 8.74849281e-01 0.00000000e+00]"	13.246417999267578
1508	0.389661274194017	[0.13, 0.19999999999999996, 0.02]	[0.72629789 0.         0.        ]	"[0.00000000e+00 8.81450495e-17 0.00000000e+00 0.00000000e+00
 1.16980904e-01 8.83019096e-01 0.00000000e+00]"	11.684494733810425
